SPECIES	SITE_ID	YEAR	SINDEX	SCHEME
Aricia cramera	Tri	2021	2.421714133	uBMS
Aricia cramera	Tri	2022	3.394025342	uBMS
Brintesia circe	Clot	2023	0	uBMS
Brintesia circe	Clot	2024	0	uBMS
Brintesia circe	Clot	2018	0	uBMS
Brintesia circe	Clot	2025	0	uBMS
Brintesia circe	Clot	2019	0	uBMS
Brintesia circe	Clot	2020	0	uBMS
Brintesia circe	Clot	2021	0	uBMS
Brintesia circe	Clot	2022	3.246040942	uBMS
Brintesia circe	Heb	2023	0	uBMS
Brintesia circe	Heb	2024	0	uBMS
Brintesia circe	Heb	2018	0	uBMS
Brintesia circe	Heb	2019	0	uBMS
Brintesia circe	Heb	2020	0	uBMS
Brintesia circe	Heb	2021	0	uBMS
Brintesia circe	Heb	2022	0	uBMS
Brintesia circe	Put	2023	3.246040942	uBMS
Brintesia circe	Put	2024	0	uBMS
Brintesia circe	Put	2025	0	uBMS
Brintesia circe	Put	2019	0	uBMS
Brintesia circe	Put	2020	0	uBMS
Brintesia circe	Put	2021	3.246040942	uBMS
Brintesia circe	Put	2022	0	uBMS
Brintesia circe	Heu	2023	0	uBMS
Brintesia circe	Heu	2024	0	uBMS
Brintesia circe	Heu	2018	0	uBMS
Brintesia circe	Heu	2025	0	uBMS
Brintesia circe	Heu	2019	0	uBMS
Brintesia circe	Heu	2020	0	uBMS
Brintesia circe	Heu	2021	0	uBMS
Brintesia circe	Heu	2022	0	uBMS
Brintesia circe	Lab	2023	0	uBMS
Brintesia circe	Lab	2024	0	uBMS
Brintesia circe	Lab	2018	0	uBMS
Brintesia circe	Lab	2025	0	uBMS
Brintesia circe	Lab	2020	0	uBMS
Brintesia circe	Lab	2022	4.453759379	uBMS
Brintesia circe	Mat	2023	0	uBMS
Brintesia circe	Mat	2024	0	uBMS
Brintesia circe	Mat	2018	3.246040942	uBMS
Brintesia circe	Mat	2025	0	uBMS
Brintesia circe	Mat	2019	0	uBMS
Brintesia circe	Mat	2020	0	uBMS
Brintesia circe	Mat	2021	0	uBMS
Brintesia circe	Mat	2022	0	uBMS
Brintesia circe	Ore	2023	0	uBMS
Brintesia circe	Ore	2024	0	uBMS
Brintesia circe	Ore	2018	0	uBMS
Brintesia circe	Ore	2020	3.246040942	uBMS
Brintesia circe	Ore	2021	0	uBMS
Brintesia circe	Ore	2022	0	uBMS
Brintesia circe	Pla	2023	0	uBMS
Brintesia circe	Pla	2024	0	uBMS
Brintesia circe	Pla	2025	0	uBMS
Brintesia circe	Pla	2020	0	uBMS
Brintesia circe	Pla	2021	0	uBMS
Brintesia circe	Pla	2022	0	uBMS
Brintesia circe	Ciu	2023	0	uBMS
Brintesia circe	Ciu	2024	0	uBMS
Brintesia circe	Ciu	2018	0	uBMS
Brintesia circe	Ciu	2025	0	uBMS
Brintesia circe	Ciu	2019	0	uBMS
Brintesia circe	Ciu	2020	0	uBMS
Brintesia circe	Ciu	2021	0	uBMS
Brintesia circe	Ciu	2022	0	uBMS
Brintesia circe	Glo	2023	0	uBMS
Brintesia circe	Glo	2024	0	uBMS
Brintesia circe	Glo	2025	0	uBMS
Brintesia circe	Glo	2020	0	uBMS
Brintesia circe	Glo	2021	0	uBMS
Brintesia circe	Glo	2022	0	uBMS
Brintesia circe	Rob	2023	0	uBMS
Brintesia circe	Rob	2024	0	uBMS
Brintesia circe	Rob	2018	0	uBMS
Brintesia circe	Rob	2025	0	uBMS
Brintesia circe	Rob	2020	0	uBMS
Brintesia circe	Rob	2021	0	uBMS
Brintesia circe	Rob	2022	3.246040942	uBMS
Brintesia circe	Coll	2023	0	uBMS
Brintesia circe	Coll	2024	0	uBMS
Brintesia circe	Coll	2018	0	uBMS
Brintesia circe	Coll	2025	0	uBMS
Brintesia circe	Coll	2019	0	uBMS
Brintesia circe	Coll	2020	3.246040942	uBMS
Brintesia circe	Coll	2022	0	uBMS
Brintesia circe	Car	2023	0	uBMS
Brintesia circe	Car	2024	3.246040942	uBMS
Brintesia circe	Car	2018	0	uBMS
Brintesia circe	Car	2025	0	uBMS
Brintesia circe	Car	2019	3.246040942	uBMS
Brintesia circe	Car	2020	0	uBMS
Brintesia circe	Car	2021	0	uBMS
Brintesia circe	Car	2022	3.246040942	uBMS
Brintesia circe	Peg	2023	0	uBMS
Brintesia circe	Peg	2024	0	uBMS
Brintesia circe	Peg	2018	0	uBMS
Brintesia circe	Peg	2025	0	uBMS
Brintesia circe	Peg	2019	0	uBMS
Brintesia circe	Peg	2020	0	uBMS
Brintesia circe	Peg	2021	0	uBMS
Brintesia circe	Peg	2022	0	uBMS
Brintesia circe	Cer	2023	3.246040942	uBMS
Brintesia circe	Cer	2024	0	uBMS
Brintesia circe	Cer	2018	0	uBMS
Brintesia circe	Cer	2025	0	uBMS
Brintesia circe	Cer	2019	0	uBMS
Brintesia circe	Cer	2020	0	uBMS
Brintesia circe	Cer	2022	0	uBMS
Brintesia circe	Nord	2023	0	uBMS
Brintesia circe	Nord	2024	0	uBMS
Brintesia circe	Nord	2018	0	uBMS
Brintesia circe	Nord	2025	0	uBMS
Brintesia circe	Nord	2019	0	uBMS
Brintesia circe	Nord	2020	0	uBMS
Brintesia circe	Nord	2021	0	uBMS
Brintesia circe	Nord	2022	0	uBMS
Brintesia circe	Ped	2023	0	uBMS
Brintesia circe	Ped	2024	0	uBMS
Brintesia circe	Ped	2018	0	uBMS
Brintesia circe	Ped	2025	0	uBMS
Brintesia circe	Ped	2019	0	uBMS
Brintesia circe	Ped	2020	0	uBMS
Brintesia circe	Ped	2022	0	uBMS
Brintesia circe	Gau	2023	0	uBMS
Brintesia circe	Gau	2024	0	uBMS
Brintesia circe	Gau	2018	0	uBMS
Brintesia circe	Gau	2025	0	uBMS
Brintesia circe	Gau	2019	0	uBMS
Brintesia circe	Gau	2020	0	uBMS
Brintesia circe	Gau	2021	0	uBMS
Brintesia circe	Gau	2022	0	uBMS
Brintesia circe	Nou	2023	0	uBMS
Brintesia circe	Nou	2024	0	uBMS
Brintesia circe	Nou	2018	0	uBMS
Brintesia circe	Nou	2025	0	uBMS
Brintesia circe	Nou	2019	0	uBMS
Brintesia circe	Nou	2020	0	uBMS
Brintesia circe	Nou	2021	0	uBMS
Brintesia circe	Nou	2022	0	uBMS
Brintesia circe	Bros	2023	0	uBMS
Brintesia circe	Bros	2024	0	uBMS
Brintesia circe	Bros	2018	0	uBMS
Brintesia circe	Bros	2019	0	uBMS
Brintesia circe	Bros	2020	0	uBMS
Brintesia circe	Bros	2021	0	uBMS
Brintesia circe	Bros	2022	0	uBMS
Brintesia circe	Gue	2023	0	uBMS
Brintesia circe	Gue	2024	0	uBMS
Brintesia circe	Gue	2018	0	uBMS
Brintesia circe	Gue	2019	0	uBMS
Brintesia circe	Gue	2020	0	uBMS
Brintesia circe	Gue	2021	0	uBMS
Brintesia circe	Gue	2022	0	uBMS
Brintesia circe	Dia	2023	0	uBMS
Brintesia circe	Dia	2024	0	uBMS
Brintesia circe	Dia	2018	0	uBMS
Brintesia circe	Dia	2019	0	uBMS
Brintesia circe	Dia	2020	0	uBMS
Brintesia circe	Dia	2021	0	uBMS
Brintesia circe	Dia	2022	0	uBMS
Brintesia circe	Pei	2023	0	uBMS
Brintesia circe	Pei	2024	0	uBMS
Brintesia circe	Pei	2018	0	uBMS
Brintesia circe	Pei	2019	3.246040942	uBMS
Brintesia circe	Pei	2020	0	uBMS
Brintesia circe	Pei	2021	0	uBMS
Brintesia circe	Mar	2023	0	uBMS
Brintesia circe	Mar	2024	0	uBMS
Brintesia circe	Mar	2018	0	uBMS
Brintesia circe	Mar	2019	0	uBMS
Brintesia circe	Mar	2020	0	uBMS
Brintesia circe	Mar	2021	0	uBMS
Brintesia circe	Mar	2022	0	uBMS
Brintesia circe	Gui	2023	0	uBMS
Brintesia circe	Gui	2024	0	uBMS
Brintesia circe	Gui	2018	3.246040942	uBMS
Brintesia circe	Gui	2025	0	uBMS
Brintesia circe	Gui	2019	0	uBMS
Brintesia circe	Gui	2020	0	uBMS
Brintesia circe	Gui	2021	0	uBMS
Brintesia circe	Gui	2022	3.246040942	uBMS
Brintesia circe	Bes	2023	0	uBMS
Brintesia circe	Bes	2024	0	uBMS
Brintesia circe	Bes	2018	0	uBMS
Brintesia circe	Bes	2025	0	uBMS
Brintesia circe	Bes	2019	0	uBMS
Brintesia circe	Bes	2020	0	uBMS
Brintesia circe	Bes	2021	0	uBMS
Brintesia circe	Aig	2023	0	uBMS
Brintesia circe	Aig	2018	0	uBMS
Brintesia circe	Aig	2019	0	uBMS
Brintesia circe	Aig	2020	0	uBMS
Brintesia circe	Aig	2021	0	uBMS
Brintesia circe	Aig	2022	0	uBMS
Brintesia circe	Tpa	2023	0	uBMS
Brintesia circe	Tpa	2022	0	uBMS
Brintesia circe	Tri	2023	3.246040942	uBMS
Brintesia circe	Tri	2019	0	uBMS
Brintesia circe	Tri	2020	0	uBMS
Brintesia circe	Tri	2021	0	uBMS
Brintesia circe	Tri	2022	0	uBMS
Cacyreus marshalli	Clot	2023	13.2760986	uBMS
Cacyreus marshalli	Clot	2024	30.2430441	uBMS
Cacyreus marshalli	Clot	2018	0	uBMS
Cacyreus marshalli	Clot	2025	0	uBMS
Cacyreus marshalli	Clot	2019	5.234779878	uBMS
Cacyreus marshalli	Clot	2020	5.413794348	uBMS
Cacyreus marshalli	Clot	2021	2.009565532	uBMS
Cacyreus marshalli	Clot	2022	27.86200115	uBMS
Cacyreus marshalli	Heb	2023	13.99986	uBMS
Cacyreus marshalli	Heb	2024	17.45505324	uBMS
Cacyreus marshalli	Heb	2018	5.750761976	uBMS
Cacyreus marshalli	Heb	2019	0	uBMS
Cacyreus marshalli	Heb	2020	0	uBMS
Cacyreus marshalli	Heb	2021	0	uBMS
Cacyreus marshalli	Heb	2022	0	uBMS
Cacyreus marshalli	Put	2023	21.76278564	uBMS
Cacyreus marshalli	Put	2024	19.45170506	uBMS
Cacyreus marshalli	Put	2025	0	uBMS
Cacyreus marshalli	Put	2019	94.15286563	uBMS
Cacyreus marshalli	Put	2020	27.4290537	uBMS
Cacyreus marshalli	Put	2021	34.59780057	uBMS
Cacyreus marshalli	Put	2022	9.8928277	uBMS
Cacyreus marshalli	Heu	2023	0	uBMS
Cacyreus marshalli	Heu	2024	2.357878852	uBMS
Cacyreus marshalli	Heu	2018	0	uBMS
Cacyreus marshalli	Heu	2025	0	uBMS
Cacyreus marshalli	Heu	2019	0	uBMS
Cacyreus marshalli	Heu	2020	0	uBMS
Cacyreus marshalli	Heu	2021	0	uBMS
Cacyreus marshalli	Heu	2022	6.264944503	uBMS
Cacyreus marshalli	Lab	2023	0	uBMS
Cacyreus marshalli	Lab	2024	0	uBMS
Cacyreus marshalli	Lab	2018	0	uBMS
Cacyreus marshalli	Lab	2025	0	uBMS
Cacyreus marshalli	Lab	2020	0	uBMS
Cacyreus marshalli	Lab	2022	0	uBMS
Cacyreus marshalli	Mat	2023	13.12852829	uBMS
Cacyreus marshalli	Mat	2024	3.731621763	uBMS
Cacyreus marshalli	Mat	2018	34.07026045	uBMS
Cacyreus marshalli	Mat	2025	0	uBMS
Cacyreus marshalli	Mat	2019	112.8957767	uBMS
Cacyreus marshalli	Mat	2020	42.80560142	uBMS
Cacyreus marshalli	Mat	2021	22.84669865	uBMS
Cacyreus marshalli	Mat	2022	7.67377258	uBMS
Cacyreus marshalli	Ore	2023	0	uBMS
Cacyreus marshalli	Ore	2024	0	uBMS
Cacyreus marshalli	Ore	2018	0	uBMS
Cacyreus marshalli	Ore	2020	3.573470555	uBMS
Cacyreus marshalli	Ore	2021	0	uBMS
Cacyreus marshalli	Ore	2022	0	uBMS
Cacyreus marshalli	Pla	2023	38.1155664	uBMS
Cacyreus marshalli	Pla	2024	20.61572292	uBMS
Cacyreus marshalli	Pla	2025	0	uBMS
Cacyreus marshalli	Pla	2020	24.51915218	uBMS
Cacyreus marshalli	Pla	2021	0	uBMS
Cacyreus marshalli	Pla	2022	21.31787077	uBMS
Cacyreus marshalli	Ciu	2023	2.743107941	uBMS
Cacyreus marshalli	Ciu	2024	1.628478838	uBMS
Cacyreus marshalli	Ciu	2018	40.63703388	uBMS
Cacyreus marshalli	Ciu	2025	0	uBMS
Cacyreus marshalli	Ciu	2019	9.049569014	uBMS
Cacyreus marshalli	Ciu	2020	7.815349346	uBMS
Cacyreus marshalli	Ciu	2021	10.20720629	uBMS
Cacyreus marshalli	Ciu	2022	6.87600275	uBMS
Cacyreus marshalli	Glo	2023	0	uBMS
Cacyreus marshalli	Glo	2024	27.97091025	uBMS
Cacyreus marshalli	Glo	2025	0	uBMS
Cacyreus marshalli	Glo	2020	3.000390051	uBMS
Cacyreus marshalli	Glo	2021	0	uBMS
Cacyreus marshalli	Glo	2022	3.699593045	uBMS
Cacyreus marshalli	Rob	2023	0	uBMS
Cacyreus marshalli	Rob	2024	0	uBMS
Cacyreus marshalli	Rob	2018	0	uBMS
Cacyreus marshalli	Rob	2025	0	uBMS
Cacyreus marshalli	Rob	2020	29.22182286	uBMS
Cacyreus marshalli	Rob	2021	10.22939416	uBMS
Cacyreus marshalli	Rob	2022	5.067524768	uBMS
Cacyreus marshalli	Coll	2023	15.69119724	uBMS
Cacyreus marshalli	Coll	2024	0	uBMS
Cacyreus marshalli	Coll	2018	3.959192599	uBMS
Cacyreus marshalli	Coll	2025	0	uBMS
Cacyreus marshalli	Coll	2019	0	uBMS
Cacyreus marshalli	Coll	2020	0	uBMS
Cacyreus marshalli	Coll	2022	41.56408863	uBMS
Cacyreus marshalli	Car	2023	2.951942378	uBMS
Cacyreus marshalli	Car	2024	8.505932888	uBMS
Cacyreus marshalli	Car	2018	0	uBMS
Cacyreus marshalli	Car	2025	0	uBMS
Cacyreus marshalli	Car	2019	4.419108224	uBMS
Cacyreus marshalli	Car	2020	0	uBMS
Cacyreus marshalli	Car	2021	0	uBMS
Cacyreus marshalli	Car	2022	1.737136504	uBMS
Cacyreus marshalli	Peg	2023	38.6013018	uBMS
Cacyreus marshalli	Peg	2024	3.536067893	uBMS
Cacyreus marshalli	Peg	2018	55.86379391	uBMS
Cacyreus marshalli	Peg	2025	0	uBMS
Cacyreus marshalli	Peg	2019	56.60163767	uBMS
Cacyreus marshalli	Peg	2020	19.18495899	uBMS
Cacyreus marshalli	Peg	2021	29.86947041	uBMS
Cacyreus marshalli	Peg	2022	22.79387822	uBMS
Cacyreus marshalli	Cer	2023	14.5851841	uBMS
Cacyreus marshalli	Cer	2024	5.946363799	uBMS
Cacyreus marshalli	Cer	2018	0	uBMS
Cacyreus marshalli	Cer	2025	0	uBMS
Cacyreus marshalli	Cer	2019	12.26843332	uBMS
Cacyreus marshalli	Cer	2020	0	uBMS
Cacyreus marshalli	Cer	2022	5.753938571	uBMS
Cacyreus marshalli	Nord	2023	16.93458041	uBMS
Cacyreus marshalli	Nord	2024	6.097560976	uBMS
Cacyreus marshalli	Nord	2018	0	uBMS
Cacyreus marshalli	Nord	2025	0	uBMS
Cacyreus marshalli	Nord	2019	35.46817998	uBMS
Cacyreus marshalli	Nord	2020	8.713512168	uBMS
Cacyreus marshalli	Nord	2021	24.16671314	uBMS
Cacyreus marshalli	Nord	2022	7.076890414	uBMS
Cacyreus marshalli	Ped	2023	5.899443977	uBMS
Cacyreus marshalli	Ped	2024	0	uBMS
Cacyreus marshalli	Ped	2018	7.525303834	uBMS
Cacyreus marshalli	Ped	2025	0	uBMS
Cacyreus marshalli	Ped	2019	5.457919441	uBMS
Cacyreus marshalli	Ped	2020	59.91800694	uBMS
Cacyreus marshalli	Ped	2022	13.04325142	uBMS
Cacyreus marshalli	Gau	2023	56.11086463	uBMS
Cacyreus marshalli	Gau	2024	81.28927369	uBMS
Cacyreus marshalli	Gau	2018	3.959192599	uBMS
Cacyreus marshalli	Gau	2025	0	uBMS
Cacyreus marshalli	Gau	2019	0	uBMS
Cacyreus marshalli	Gau	2020	65.49726754	uBMS
Cacyreus marshalli	Gau	2021	26.09546591	uBMS
Cacyreus marshalli	Gau	2022	16.10072614	uBMS
Cacyreus marshalli	Nou	2023	20.04677581	uBMS
Cacyreus marshalli	Nou	2024	6.479411669	uBMS
Cacyreus marshalli	Nou	2018	36.90108567	uBMS
Cacyreus marshalli	Nou	2025	0	uBMS
Cacyreus marshalli	Nou	2019	14.93651979	uBMS
Cacyreus marshalli	Nou	2020	28.12826489	uBMS
Cacyreus marshalli	Nou	2021	19.59247649	uBMS
Cacyreus marshalli	Nou	2022	16.44835217	uBMS
Cacyreus marshalli	Bros	2023	0	uBMS
Cacyreus marshalli	Bros	2024	1.353344792	uBMS
Cacyreus marshalli	Bros	2018	0	uBMS
Cacyreus marshalli	Bros	2019	1.680954782	uBMS
Cacyreus marshalli	Bros	2020	0	uBMS
Cacyreus marshalli	Bros	2021	1.367483966	uBMS
Cacyreus marshalli	Bros	2022	0	uBMS
Cacyreus marshalli	Gue	2023	0	uBMS
Cacyreus marshalli	Gue	2024	1.57823301	uBMS
Cacyreus marshalli	Gue	2018	7.741136399	uBMS
Cacyreus marshalli	Gue	2019	0	uBMS
Cacyreus marshalli	Gue	2020	3.104915081	uBMS
Cacyreus marshalli	Gue	2021	0	uBMS
Cacyreus marshalli	Gue	2022	1.849625451	uBMS
Cacyreus marshalli	Dia	2023	1.680022848	uBMS
Cacyreus marshalli	Dia	2024	0	uBMS
Cacyreus marshalli	Dia	2018	1.154561094	uBMS
Cacyreus marshalli	Dia	2019	0	uBMS
Cacyreus marshalli	Dia	2020	5.710804843	uBMS
Cacyreus marshalli	Dia	2021	2.335793703	uBMS
Cacyreus marshalli	Dia	2022	8.903020668	uBMS
Cacyreus marshalli	Pei	2023	0	uBMS
Cacyreus marshalli	Pei	2024	8.300821781	uBMS
Cacyreus marshalli	Pei	2018	0	uBMS
Cacyreus marshalli	Pei	2019	14.89314171	uBMS
Cacyreus marshalli	Pei	2020	18.33025479	uBMS
Cacyreus marshalli	Pei	2021	24.48303138	uBMS
Cacyreus marshalli	Mar	2023	17.71283073	uBMS
Cacyreus marshalli	Mar	2024	0	uBMS
Cacyreus marshalli	Mar	2018	1.936108422	uBMS
Cacyreus marshalli	Mar	2019	1.596474983	uBMS
Cacyreus marshalli	Mar	2020	1.674284662	uBMS
Cacyreus marshalli	Mar	2021	0	uBMS
Cacyreus marshalli	Mar	2022	4.947637503	uBMS
Cacyreus marshalli	Gui	2023	3.943736033	uBMS
Cacyreus marshalli	Gui	2024	1.911351517	uBMS
Cacyreus marshalli	Gui	2018	7.142687079	uBMS
Cacyreus marshalli	Gui	2025	0	uBMS
Cacyreus marshalli	Gui	2019	41.84718393	uBMS
Cacyreus marshalli	Gui	2020	18.03947036	uBMS
Cacyreus marshalli	Gui	2021	2.132514448	uBMS
Cacyreus marshalli	Gui	2022	0	uBMS
Cacyreus marshalli	Bes	2023	0	uBMS
Cacyreus marshalli	Bes	2024	3.935458481	uBMS
Cacyreus marshalli	Bes	2018	0	uBMS
Cacyreus marshalli	Bes	2025	0	uBMS
Cacyreus marshalli	Bes	2019	0	uBMS
Cacyreus marshalli	Bes	2020	0	uBMS
Cacyreus marshalli	Bes	2021	0	uBMS
Cacyreus marshalli	Aig	2023	4.016548178	uBMS
Cacyreus marshalli	Aig	2018	0	uBMS
Cacyreus marshalli	Aig	2019	6.595712103	uBMS
Cacyreus marshalli	Aig	2020	3.959192599	uBMS
Cacyreus marshalli	Aig	2021	0	uBMS
Cacyreus marshalli	Aig	2022	15.66774734	uBMS
Cacyreus marshalli	Tpa	2023	0	uBMS
Cacyreus marshalli	Tpa	2022	0	uBMS
Cacyreus marshalli	Tri	2023	1.013736124	uBMS
Cacyreus marshalli	Tri	2019	0	uBMS
Cacyreus marshalli	Tri	2020	2.069407942	uBMS
Cacyreus marshalli	Tri	2021	1.001923693	uBMS
Cacyreus marshalli	Tri	2022	0	uBMS
Carcharodus alceae	Clot	2023	0	uBMS
Carcharodus alceae	Clot	2024	0	uBMS
Carcharodus alceae	Clot	2018	0	uBMS
Carcharodus alceae	Clot	2025	0	uBMS
Carcharodus alceae	Clot	2019	0	uBMS
Carcharodus alceae	Clot	2020	0	uBMS
Carcharodus alceae	Clot	2021	0	uBMS
Carcharodus alceae	Clot	2022	0	uBMS
Carcharodus alceae	Heb	2023	0	uBMS
Carcharodus alceae	Heb	2024	0	uBMS
Carcharodus alceae	Heb	2018	0	uBMS
Carcharodus alceae	Heb	2019	0	uBMS
Carcharodus alceae	Heb	2020	0	uBMS
Carcharodus alceae	Heb	2021	0	uBMS
Carcharodus alceae	Heb	2022	0	uBMS
Carcharodus alceae	Put	2023	0	uBMS
Carcharodus alceae	Put	2024	0	uBMS
Carcharodus alceae	Put	2025	0	uBMS
Carcharodus alceae	Put	2019	0	uBMS
Carcharodus alceae	Put	2020	0	uBMS
Carcharodus alceae	Put	2021	0	uBMS
Carcharodus alceae	Put	2022	0	uBMS
Carcharodus alceae	Heu	2023	1.106623139	uBMS
Carcharodus alceae	Heu	2024	0	uBMS
Carcharodus alceae	Heu	2018	0	uBMS
Carcharodus alceae	Heu	2025	0	uBMS
Carcharodus alceae	Heu	2019	0	uBMS
Carcharodus alceae	Heu	2020	0	uBMS
Carcharodus alceae	Heu	2021	0	uBMS
Carcharodus alceae	Heu	2022	0	uBMS
Carcharodus alceae	Lab	2023	0	uBMS
Carcharodus alceae	Lab	2024	0	uBMS
Carcharodus alceae	Lab	2018	0	uBMS
Carcharodus alceae	Lab	2025	0	uBMS
Carcharodus alceae	Lab	2020	0	uBMS
Carcharodus alceae	Lab	2022	0	uBMS
Carcharodus alceae	Mat	2023	0	uBMS
Carcharodus alceae	Mat	2024	0	uBMS
Carcharodus alceae	Mat	2018	0	uBMS
Carcharodus alceae	Mat	2025	0	uBMS
Carcharodus alceae	Mat	2019	0	uBMS
Carcharodus alceae	Mat	2020	0	uBMS
Carcharodus alceae	Mat	2021	0	uBMS
Carcharodus alceae	Mat	2022	0	uBMS
Carcharodus alceae	Ore	2023	0	uBMS
Carcharodus alceae	Ore	2024	1.609243495	uBMS
Carcharodus alceae	Ore	2018	0	uBMS
Carcharodus alceae	Ore	2020	0	uBMS
Carcharodus alceae	Ore	2021	0	uBMS
Carcharodus alceae	Ore	2022	0	uBMS
Carcharodus alceae	Pla	2023	1.131785051	uBMS
Carcharodus alceae	Pla	2024	0	uBMS
Carcharodus alceae	Pla	2025	0	uBMS
Carcharodus alceae	Pla	2020	4.392901072	uBMS
Carcharodus alceae	Pla	2021	0	uBMS
Carcharodus alceae	Pla	2022	0	uBMS
Carcharodus alceae	Ciu	2023	0	uBMS
Carcharodus alceae	Ciu	2024	0	uBMS
Carcharodus alceae	Ciu	2018	0	uBMS
Carcharodus alceae	Ciu	2025	0	uBMS
Carcharodus alceae	Ciu	2019	0	uBMS
Carcharodus alceae	Ciu	2020	0	uBMS
Carcharodus alceae	Ciu	2021	0	uBMS
Carcharodus alceae	Ciu	2022	0	uBMS
Carcharodus alceae	Glo	2023	0	uBMS
Carcharodus alceae	Glo	2024	0	uBMS
Carcharodus alceae	Glo	2025	0	uBMS
Carcharodus alceae	Glo	2020	0	uBMS
Carcharodus alceae	Glo	2021	0	uBMS
Carcharodus alceae	Glo	2022	2.383278915	uBMS
Carcharodus alceae	Rob	2023	0	uBMS
Carcharodus alceae	Rob	2024	0	uBMS
Carcharodus alceae	Rob	2018	0	uBMS
Carcharodus alceae	Rob	2025	0	uBMS
Carcharodus alceae	Rob	2020	0	uBMS
Carcharodus alceae	Rob	2021	0	uBMS
Carcharodus alceae	Rob	2022	0	uBMS
Carcharodus alceae	Coll	2023	2.261599177	uBMS
Carcharodus alceae	Coll	2024	14.98249772	uBMS
Carcharodus alceae	Coll	2018	0	uBMS
Carcharodus alceae	Coll	2025	0	uBMS
Carcharodus alceae	Coll	2019	4.154721841	uBMS
Carcharodus alceae	Coll	2020	0	uBMS
Carcharodus alceae	Coll	2022	1.198480327	uBMS
Carcharodus alceae	Car	2023	4.543595802	uBMS
Carcharodus alceae	Car	2024	9.033015672	uBMS
Carcharodus alceae	Car	2018	3.982318506	uBMS
Carcharodus alceae	Car	2025	0	uBMS
Carcharodus alceae	Car	2019	1.865462821	uBMS
Carcharodus alceae	Car	2020	1.397819402	uBMS
Carcharodus alceae	Car	2021	0	uBMS
Carcharodus alceae	Car	2022	1.399560538	uBMS
Carcharodus alceae	Peg	2023	1.480494485	uBMS
Carcharodus alceae	Peg	2024	0	uBMS
Carcharodus alceae	Peg	2018	0	uBMS
Carcharodus alceae	Peg	2025	0	uBMS
Carcharodus alceae	Peg	2019	0	uBMS
Carcharodus alceae	Peg	2020	0	uBMS
Carcharodus alceae	Peg	2021	0	uBMS
Carcharodus alceae	Peg	2022	0	uBMS
Carcharodus alceae	Cer	2023	0	uBMS
Carcharodus alceae	Cer	2024	1.18140469	uBMS
Carcharodus alceae	Cer	2018	0	uBMS
Carcharodus alceae	Cer	2025	0	uBMS
Carcharodus alceae	Cer	2019	0	uBMS
Carcharodus alceae	Cer	2020	0	uBMS
Carcharodus alceae	Cer	2022	0	uBMS
Carcharodus alceae	Nord	2023	0	uBMS
Carcharodus alceae	Nord	2024	0	uBMS
Carcharodus alceae	Nord	2018	0	uBMS
Carcharodus alceae	Nord	2025	0	uBMS
Carcharodus alceae	Nord	2019	0	uBMS
Carcharodus alceae	Nord	2020	0	uBMS
Carcharodus alceae	Nord	2021	0	uBMS
Carcharodus alceae	Nord	2022	0	uBMS
Carcharodus alceae	Ped	2023	0	uBMS
Carcharodus alceae	Ped	2024	0	uBMS
Carcharodus alceae	Ped	2018	0	uBMS
Carcharodus alceae	Ped	2025	0	uBMS
Carcharodus alceae	Ped	2019	0	uBMS
Carcharodus alceae	Ped	2020	0	uBMS
Carcharodus alceae	Ped	2022	0	uBMS
Carcharodus alceae	Gau	2023	0	uBMS
Carcharodus alceae	Gau	2024	0	uBMS
Carcharodus alceae	Gau	2018	0	uBMS
Carcharodus alceae	Gau	2025	0	uBMS
Carcharodus alceae	Gau	2019	56.8009694	uBMS
Carcharodus alceae	Gau	2020	0	uBMS
Carcharodus alceae	Gau	2021	0	uBMS
Carcharodus alceae	Gau	2022	0	uBMS
Carcharodus alceae	Nou	2023	0	uBMS
Carcharodus alceae	Nou	2024	0	uBMS
Carcharodus alceae	Nou	2018	0	uBMS
Carcharodus alceae	Nou	2025	0	uBMS
Carcharodus alceae	Nou	2019	0	uBMS
Carcharodus alceae	Nou	2020	0	uBMS
Carcharodus alceae	Nou	2021	0	uBMS
Carcharodus alceae	Nou	2022	0	uBMS
Carcharodus alceae	Bros	2023	0	uBMS
Carcharodus alceae	Bros	2024	0	uBMS
Carcharodus alceae	Bros	2018	2.031818274	uBMS
Carcharodus alceae	Bros	2019	0	uBMS
Carcharodus alceae	Bros	2020	0	uBMS
Carcharodus alceae	Bros	2021	0	uBMS
Carcharodus alceae	Bros	2022	4.022930705	uBMS
Carcharodus alceae	Gue	2023	6.037462455	uBMS
Carcharodus alceae	Gue	2024	5.2227503	uBMS
Carcharodus alceae	Gue	2018	0	uBMS
Carcharodus alceae	Gue	2019	0	uBMS
Carcharodus alceae	Gue	2020	0	uBMS
Carcharodus alceae	Gue	2021	0	uBMS
Carcharodus alceae	Gue	2022	4.135563781	uBMS
Carcharodus alceae	Dia	2023	0	uBMS
Carcharodus alceae	Dia	2024	0	uBMS
Carcharodus alceae	Dia	2018	0	uBMS
Carcharodus alceae	Dia	2019	0	uBMS
Carcharodus alceae	Dia	2020	0	uBMS
Carcharodus alceae	Dia	2021	0	uBMS
Carcharodus alceae	Dia	2022	0	uBMS
Carcharodus alceae	Pei	2023	0	uBMS
Carcharodus alceae	Pei	2024	0	uBMS
Carcharodus alceae	Pei	2018	0	uBMS
